"","Time","Agg_gdp","Agg_pce","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"202","1997Q2",12317.221,71.67,-0.06702887,-0.00981188,-0.0327223,-0.0703228012436284,9.41875364346136,4.27207225000583,0.0165150510026741,0.0052039734698841
"203","1997Q3",12471.01,71.837,0.01487675,-0.03070687,0.0095523,-0.0132710377759911,9.43116202978074,4.27439966365651,0.0124083863193789,0.00232741365068634
"204","1997Q4",12577.495,72.065,0.00616721,-0.04536497,-0.017599,-0.0352646167262254,9.43966438483011,4.27756848953507,0.00850235504937125,0.00316882587855183
"205","1998Q1",12703.742,72.277,0.03063674,-0.00807923,-0.0338766,0.0214568909170874,9.44965187471646,4.28050595960533,0.00998748988635079,0.00293747007026202
"206","1998Q2",12821.339,72.498,-0.00265142,-0.01797292,-0.0120305,-0.00787969907357016,9.45886617119839,4.28355897527323,0.00921429648192174,0.00305301566789762
"207","1998Q3",12982.752,72.756,0.04932074,-0.02424684,0.0183616,0.104934828082897,9.47137698627532,4.28711137687759,0.0125108150769364,0.00355240160436843
"208","1998Q4",13191.67,72.988,-0.27610305,0.03272698,-0.0392939,-0.23342490453322,9.48734084876585,4.29029504407429,0.0159638624905245,0.00318366719669427
"209","1999Q1",13315.597,73.171,-0.00793684,-0.00772747,0.0179763,-0.0276900038431766,9.49669133389329,4.29279916760588,0.00935048512744707,0.00250412353159479
"210","1999Q2",13426.748,73.425,-0.01402318,0.01149215,-0.0034115,-0.00363016031313941,9.50500411574286,4.29626447708468,0.00831278184957007,0.00346530947880019
"211","1999Q3",13604.771,73.695,-0.03137062,0.03869808,-0.0209921,-0.0188525288689854,9.51817581902865,4.29993495428872,0.0131717032857814,0.00367047720403768
